,load_node_21,load_node_98,export_node_130,export_node_68,export_node_170,export_node_108,export_node_59,renew_node_24,renew_node_154,renew_node_155,renew_node_25,renew_node_202,renew_node_86,renew_node_99,prod_gen_5,prod_gen_7,prod_gen_9,prod_gen_25,prod_gen_31,prod_gen_41,time
7844,293.9965,40.1298,-39.026161,1142.452644,-2307.9517690000002,-18.902817000000002,28.803503999999997,46.986346000000005,0.787561,43.599389,199.167356,30.720409999999998,3.3241169999999998,10.676577,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-22 20:00:00
7845,282.643,37.1086,-35.345176,328.414717,-2119.140206,-14.203812,35.636094,40.86978,1.482467,70.220823,204.939822,26.091307,1.280234,6.679703999999999,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-22 21:00:00
7846,269.6163,33.5738,-31.697162,-46.011720000000004,-1908.477511,-8.774606,45.360696999999995,27.802571999999998,3.6135129999999998,64.38040600000001,219.52653199999997,22.30386,2.582929,29.292146000000002,15.461301,216.0,2087.0,957.0,146.0,1400.0,2012-11-22 22:00:00
7847,253.4425,30.6144,-29.216593,-38.788707,-1733.723372,8.468597,50.57091,20.017851,4.910672,56.502635,262.837309,19.147653,4.2225269999999995,38.107166,441.013754,216.0,2087.0,0.0,146.0,1400.0,2012-11-22 23:00:00
7848,226.951,28.1822,-26.966347999999996,-34.97918,-1599.847268,0.050832999999999996,60.809174,18.349697,3.9609669999999997,82.716598,277.665979,21.462204,3.458879,25.350026,630.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-23 00:00:00
7850,192.6514,26.3306,-23.898882999999998,-33.244898,-1500.196833,-4.260382,52.415894,25.022314,6.949064,137.317702,266.363007,24.407997,3.279197,23.433717,630.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-23 02:00:00
7851,185.6003,26.036,-22.979433,-34.502573999999996,-1480.37354,-7.614566,54.828717000000005,28.636649,7.620807000000001,124.95775,265.60256200000003,29.247514000000002,3.8856230000000003,25.459529,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 03:00:00
7852,181.3377,26.6064,-23.927015,-36.515735,-1508.998735,-7.3164869999999995,57.644236,31.972957,4.748526999999999,114.09185900000001,257.4105,37.453651,6.311331,21.024642999999998,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 04:00:00
7853,179.9036,29.4401,-26.95437,-41.206687,-1678.978309,-4.083126999999999,55.899863,34.197163,4.910672,111.375386,246.833407,46.291028999999995,5.39046,13.468912,0.0,0.0,2087.0,0.0,64.69914200000001,1400.0,2012-11-23 05:00:00
7854,186.397,34.4987,-30.834776,-47.891771000000006,-1972.268289,-1.8341740000000002,42.06408,33.08506,6.879574000000001,126.180163,237.05132400000002,57.863787,5.547682,12.42863,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-23 06:00:00
7855,201.0171,37.3861,-33.252772,-49.798743,-2132.9186170000003,-3.4999379999999998,44.173840000000006,38.589058,14.206980999999999,148.225582,212.889925,77.95900400000001,8.102727999999999,20.218689,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-23 07:00:00
7856,224.7201,38.564,-30.236849,-41.962759999999996,-2161.0767140000003,6.600167,53.275188,118.883924,26.6208,184.948295,198.96192299999998,156.047966,22.469077,32.491662,0.0,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 08:00:00
7857,260.175,39.4794,-28.136819,-38.279946,-2168.858221,29.919184,51.583509,223.59833999999998,31.118037,215.42160499999997,198.669466,189.95478899999998,35.516698,38.052262,312.101672,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 09:00:00
7858,273.7992,39.1916,-26.456652000000002,-34.428582,-2122.736241,29.497756,42.558274,381.848407,35.414626,211.095059,216.04939,244.10800600000002,44.17283,65.937027,292.86483599999997,0.0,2087.0,0.0,0.0,702.706261,2012-11-23 10:00:00
7859,274.9943,38.8632,-27.05118,-30.104228999999997,-2081.712756,33.266948,42.725638000000004,414.852054,41.028658,229.46480400000002,243.717651,286.01306,46.448446999999994,62.966988,70.48413000000001,0.0,2087.0,0.0,0.0,0.0,2012-11-23 11:00:00
7860,279.1374,38.5866,-26.312045,-21.583524,-2064.3763879999997,35.667483000000004,32.772529,473.922541,40.075477,246.234427,266.250021,296.78469,42.053275,64.051935,127.06291599999999,0.0,2087.0,0.0,0.0,0.0,2012-11-23 12:00:00
7861,267.0668,37.0764,-22.866546,-26.118166,-1992.462082,37.650169,26.642181,490.443385,43.233834,220.40234300000003,266.75613799999996,337.10253900000004,31.207904,78.366765,0.0,0.0,1729.969209,0.0,0.0,0.0,2012-11-23 13:00:00
7862,271.2497,36.1827,-24.452393,-21.665781,-1966.279488,31.023878000000003,22.628301,460.56009000000006,33.393512,177.68121000000002,264.681639,298.471325,27.329834,48.149189,186.342873,0.0,2087.0,0.0,0.0,0.0,2012-11-23 14:00:00
7863,271.7277,35.722,-30.368301000000002,-19.27276,-1981.8155760000002,20.890847,18.565042000000002,504.39958499999995,21.671785999999997,109.883128,264.538054,219.920996,5.1209370000000005,22.958107000000002,630.0,0.0,2087.0,0.0,0.0,1264.5363849999999,2012-11-23 15:00:00
7864,265.7522,36.8468,-30.829444,-14.910801999999999,-2110.472741,18.77968,22.061542000000003,422.32106100000004,10.632067999999999,89.236133,256.58092400000004,143.50219099999998,5.233239,11.662107,358.040711,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 16:00:00
7865,266.5887,39.7405,-33.365326,-12.952819,-2286.255418,15.022533,36.818263,362.54553300000003,5.9067050000000005,108.79473700000001,238.05372799999998,154.654121,5.053557,39.530709,0.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-23 17:00:00
7866,286.3877,40.2145,-35.17964,-11.412255,-2316.6109469999997,19.993678,51.724131,351.980555,1.621448,119.660628,231.209726,157.179086,6.895297,57.763017000000005,0.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-23 18:00:00
7867,287.8218,39.9864,-34.764549,-23.054057,-2303.448977,15.021049,42.354347,314.44708399999996,2.0847189999999998,153.344891,264.807552,169.80391200000003,7.389423,80.101701,0.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-23 19:00:00
7868,286.547,38.769,-34.453004,-19.9055,-2232.355747,19.768943,32.421559,309.164595,4.1694379999999995,197.215928,267.43454199999996,192.107772,5.929506,95.267915,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 20:00:00
7869,273.9586,36.3248,-30.424328000000003,-1.824048,-2088.452744,37.350326,25.929099,405.917544,11.859736,221.93582999999998,256.13157,284.479416,6.850377000000001,85.029352,630.0,0.0,2087.0,0.0,0.0,1400.0,2012-11-23 21:00:00
7870,263.2823,33.8008,-27.493575,3.599562,-1940.8588780000002,50.128612,28.483472999999996,496.275902,16.168156,300.84936600000003,217.418027,349.91809900000004,9.388385000000001,59.569823,234.77661099999997,0.0,2087.0,0.0,0.0,0.0,2012-11-23 22:00:00
7871,250.4548,31.0158,-23.919805,10.690772,-1776.117355,55.459912,28.719573999999998,472.921742,12.508315,328.829036,250.289973,406.098575,10.803381,46.538924,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-23 23:00:00
7872,225.8754,28.5921,-20.078449,3.714011,-1636.2448789999999,54.609379000000004,60.621708999999996,473.75581900000003,14.1066,340.374046,270.85654300000004,406.51940299999995,10.354175999999999,52.506857,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 00:00:00
7873,204.8415,26.6939,-19.074633,12.345855,-1526.839319,38.496106,61.34173199999999,503.50457,15.47325,325.97674,287.62089,419.144229,7.883547999999999,141.697335,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 01:00:00
7874,190.5799,25.7082,-18.665841,28.560140999999998,-1473.537481,19.474293,-13.9447,586.078208,18.785637,290.526769,284.129758,366.7512,7.816167,140.930812,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 02:00:00
7875,183.1702,25.2586,-17.59049,51.683167,-1448.681072,31.419981,-13.7039,514.903625,15.519576999999998,315.92579,309.36269300000004,349.286858,8.130611,224.372365,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 03:00:00
7876,179.1068,25.0879,-18.688291,62.776281999999995,-1439.063572,26.990322999999997,-13.6135,450.401659,19.364725,342.4114,318.38433100000003,502.678496,7.16482,30.442584000000004,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 04:00:00
7877,176.2784,25.393,-19.881874,74.064675,-1454.34684,27.870905,-13.7829,541.316067,15.218451000000002,339.83075099999996,280.362101,573.377522,5.300619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 05:00:00
7878,176.2386,26.7632,-22.578481,78.464986,-1535.1933609999999,29.759039,-14.5339,668.929871,19.434216,365.229772,270.821977,541.394629,9.388385000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 06:00:00
7879,178.0711,28.0696,-24.24877,69.224733,-1598.6543800000002,40.820883,-15.2486,559.627335,26.312626,294.817489,273.621796,454.102257,14.10322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 07:00:00
7880,180.8597,31.1056,-22.894873999999998,92.488034,-1731.410377,69.64258000000001,-16.9104,674.702829,35.572565000000004,255.83354500000002,278.70097000000004,441.896038,23.386779999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 08:00:00
7882,220.1787,33.7057,-13.820853,92.96297,-1786.5177239999998,52.236422,-18.3054,605.90777,31.112978000000002,316.38056,339.20327799999995,568.215885,26.535590000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 10:00:00
7883,229.1022,33.703,-11.526683,56.138616000000006,-1763.0279050000001,-20.2111,-18.2971,502.799396,31.520271,343.693529,349.813975,572.438441,31.119237,344.82372000000004,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 11:00:00
7884,233.7233,33.9164,-9.077059,62.875661,-1733.048938,-20.3363,-18.4105,657.5019679999999,32.291069,380.924467,342.84799,662.9876360000001,33.871629,465.574853,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 12:00:00
7885,233.2054,33.044,-11.077616,53.389555,-1724.628476,79.01625899999999,97.17035200000001,793.114975,25.000242,406.573619,335.76637200000005,691.791401,29.374939,448.3868,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24 13:00:00
7886,226.0746,31.4931,-10.494317,35.760624,-1680.21607,64.185092,102.223395,761.225946,31.337339,277.257379,296.599994,716.682235,15.668025,362.697563,425.032174,0.0,0.0,0.0,0.0,0.0,2012-11-24 14:00:00
7887,225.716,30.7337,-17.831032999999998,8.885315,-1673.8918429999999,52.110358000000005,107.920849,734.645041,21.514426999999998,213.786982,260.14414700000003,717.719183,10.556318,250.91492999999997,251.417987,0.0,0.0,0.0,0.0,0.0,2012-11-24 15:00:00
7888,222.5291,31.3126,-19.650663,-27.488485999999998,-1786.8718820000001,37.655945,93.181697,501.280365,7.782952000000001,126.99510500000001,203.730024,630.399654,12.869724,161.68169699999999,0.0,216.0,1205.174673,0.0,0.0,0.0,2012-11-24 16:00:00
7889,223.4852,34.4413,-23.621104000000003,-42.016228000000005,-1978.3233,18.323749,80.640401,361.43343,8.014586999999999,102.95432,129.586674,528.559389,11.724250999999999,112.076679,0.0,0.0,2087.0,957.0,19.505105,1400.0,2012-11-24 17:00:00
7891,259.1392,35.479,-28.643603000000002,-44.501607,-2038.9985780000002,9.799023,19.674623,310.554724,11.975553999999999,59.35493100000001,48.011707,186.847427,5.5926029999999995,62.416909999999994,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-24 19:00:00
7892,259.2587,35.1735,-29.083802000000002,-46.760174,-2020.192057,0.8278459999999999,1.268537,295.26331,8.501022,81.901656,22.087459,122.671228,2.807531,55.791957,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-24 20:00:00
7893,249.8971,33.4544,-27.928109999999997,-47.897017,-1919.647521,-7.004245,-6.6330800000000005,291.92700099999996,5.211798,88.828662,12.270811,95.527851,1.6845189999999999,30.113421000000002,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-24 21:00:00
7894,237.6273,31.192,-24.498322,-46.064251,-1784.6954219999998,-13.571570999999999,-5.884252,304.99421,1.412976,112.461975,9.436425999999999,128.773227,2.560469,20.531878,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-24 22:00:00
7895,225.9949,28.7201,-21.721283,-42.772681,-1635.993842,-15.190853,-10.687187,353.64871,2.061556,147.23282700000001,6.671173,176.537153,3.3914980000000003,6.3511940000000005,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-24 23:00:00
7896,209.2634,26.2887,-20.239908,-39.651324,-1492.304934,-13.441867000000002,-5.3991050000000005,445.397196,6.277321,108.251442,7.431617999999999,184.322462,4.761573,7.82949,0.0,0.0,2087.0,957.0,146.0,1400.0,2012-11-25 00:00:00
7897,190.4205,24.5749,-21.814608,-37.007923999999996,-1394.210464,-13.229017,-5.71667,538.813836,5.327616,124.686103,8.088365,216.305355,3.4813389999999997,17.630039,0.0,0.0,2087.0,957.0,26.601332,1400.0,2012-11-25 01:00:00
7898,178.1508,23.6129,-21.925982,-35.891529999999996,-1346.8479009999999,-12.495247,-9.446073,492.93959299999995,3.7524949999999997,137.181878,6.740303999999999,203.259701,4.716653,25.788039,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-25 02:00:00
7899,169.4265,23.201,-21.339691000000002,-34.844196999999994,-1326.7785939999999,-12.932580999999999,-9.594541,420.652907,3.9146389999999998,143.293942,5.219415000000001,182.007911,4.626812,41.337515,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-25 03:00:00
7900,164.4468,23.1126,-21.024694,-34.544415,-1324.894442,-11.977469000000001,-9.055591,352.258581,5.883541,136.09528899999998,5.115718,166.01646399999998,3.3241169999999998,35.533837,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-25 04:00:00
7901,162.216,23.4012,-21.235816,-34.982271999999995,-1343.509338,-12.186423,-9.456277,360.043301,6.346812,132.156403,4.631799,179.69335900000002,4.065305,32.68675,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-25 05:00:00
7902,163.4908,24.1874,-22.45984,-36.287742,-1389.599284,-12.984863,-9.797528999999999,361.711455,4.771691000000001,130.119049,3.767657,149.60419,5.929506,25.295274,0.0,0.0,2087.0,957.0,0.0,1400.0,2012-11-25 06:00:00
7903,164.1282,24.3917,-21.370535,-36.606242,-1394.251397,-12.202038,-9.486153999999999,291.05449500000003,3.188213,107.06173000000001,4.078748,106.08570700000001,11.392645,22.211643,0.0,0.0,2087.0,0.0,145.670433,1400.0,2012-11-25 07:00:00
7904,159.4274,26.5154,-18.390829,-39.484418,-1500.020462,-5.376464,-11.005405999999999,335.61191,9.445943,96.426919,10.238674000000001,147.37685,15.631285,22.406883999999998,0.0,0.0,2087.0,0.0,101.997702,1400.0,2012-11-25 08:00:00
7905,175.2028,28.8861,-15.800947,-41.402541,-1601.612469,5.888701999999999,-13.543657999999999,390.336434,14.049589000000001,109.23433999999999,23.033193,230.162276,19.543115,29.175651000000002,0.0,0.0,2087.0,0.0,29.735344,1400.0,2012-11-25 09:00:00
7906,191.4164,29.6816,-16.126088,-41.727146000000005,-1603.258353,7.175796000000001,-12.808878,415.480713,14.449027,105.38976299999999,33.323391,239.703309,25.027335,29.524334999999997,0.0,0.0,2087.0,0.0,146.0,1400.0,2012-11-25 10:00:00
7907,206.1561,29.8545,-14.406032999999999,-42.594728,-1589.372443,3.2724729999999997,-13.220070999999999,437.86312699999996,13.012984,94.40795200000001,37.239471,282.833127,31.609318,24.952092999999998,365.51657400000005,216.0,2087.0,0.0,143.690084,1400.0,2012-11-25 11:00:00
7908,219.1031,30.3386,-15.286129,-41.200439,-1623.5441119999998,10.433292999999999,-8.686113,483.601956,11.848728999999999,84.050191,41.513897,281.029111,28.388631,34.522096999999995,630.0,216.0,2087.0,0.0,0.0,1400.0,2012-11-25 12:00:00
7909,222.2104,30.279,-16.812263,-40.779152,-1653.472806,19.552059,6.5492099999999995,492.31895199999997,17.369315,76.11479200000001,49.512042,266.201499,32.328156,49.913507,630.0,216.0,2087.0,0.0,0.0,1400.0,2012-11-25 13:00:00
7910,209.9008,28.8928,-18.052753,-39.807664,-1612.789238,24.948898,16.324535,386.700887,17.914442,89.741326,52.388027,221.255916,31.216348999999997,49.156039,630.0,171.32814299999998,2087.0,0.0,0.0,1400.0,2012-11-25 14:00:00
7911,210.6577,28.1001,-25.525799,-39.857240000000004,-1584.786546,39.408169,17.773412,250.514092,10.190442,78.183425,49.547686999999996,140.508681,20.169306,74.127464,630.0,87.87185699999999,2087.0,0.0,146.0,1400.0,2012-11-25 15:00:00
7912,206.8333,28.8153,-25.986629999999998,-40.66669,-1653.5394119999999,39.251707,17.860647,107.873977,3.5208589999999997,72.529825,40.234433,19.358067000000002,19.405657,153.742704,630.0,216.0,2087.0,191.4,146.0,1400.0,2012-11-25 16:00:00
7913,210.7374,32.0457,-29.173888,-43.708735,-1842.730363,25.587066,11.262646,88.134152,3.312387,59.898226,54.198961,15.570619,21.853824,85.467365,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-25 17:00:00
7914,238.1053,33.5425,-29.863518,-48.290526,-1930.463295,37.063287,5.9244449999999995,73.39878900000001,7.551316,66.689408,85.480887,11.362344,18.889070999999998,79.663687,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-25 18:00:00
7915,244.9573,34.5864,-29.177023,-51.135942,-1991.736116,16.862928,6.980357000000001,86.187972,7.111209,81.630009,134.73695800000002,10.520688,25.267782999999998,202.30743999999999,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-25 19:00:00
7917,245.754,33.4358,-26.800628999999997,-43.301977,-1918.0330149999998,44.510995,23.142371,92.304537,7.389172,71.035765,199.098225,10.731102,28.771582000000002,125.54559099999999,630.0,216.0,2087.0,957.0,146.0,1400.0,2012-11-25 21:00:00
7918,237.7468,29.9765,-22.556495,-31.583475,-1718.819227,57.178346999999995,11.098912,104.25964300000001,9.682363,64.244582,220.770896,18.095584,26.660318,128.72118799999998,630.0,216.0,2087.0,0.0,146.0,1400.0,2012-11-25 22:00:00
7919,223.286,27.6518,-15.606616,-31.246731,-1585.008887,40.390709,-0.21477800000000002,154.304272,15.218451000000002,69.13423399999999,185.237393,42.713995000000004,33.690377000000005,128.00941699999998,437.911778,216.0,2087.0,0.0,0.0,1400.0,2012-11-25 23:00:00
7920,204.1244,25.4262,-10.859515,-21.580941,-1448.542675,26.159643,-6.400978,184.331049,10.585741,69.949175,153.47154799999998,48.605581,38.811314,143.996906,0.0,0.0,2087.0,957.0,0.0,0.0,2012-11-26 00:00:00
7921,187.8311,24.1297,-12.951429,-11.813815,-1373.566084,45.760861,-7.9849570000000005,212.133621,10.910031,81.086714,140.54398999999998,76.80102600000001,41.304402,146.789241,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-26 01:00:00
7922,174.2069,23.7817,-13.052152,-6.340726,-1355.640935,51.492492,-7.906083,306.106312,20.129123,67.911821,125.19683500000001,110.046402,34.184502,56.339473999999996,0.0,0.0,774.9329759999999,0.0,0.0,0.0,2012-11-26 02:00:00
7923,168.4305,23.862,-9.631155,6.346301,-1354.577579,42.023983,-9.856214999999999,337.801244,36.969021000000005,81.630009,118.90588400000001,235.032181,23.336201000000003,45.005877000000005,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-26 03:00:00
7924,166.0802,24.8628,-12.191360000000001,14.861460999999998,-1407.505999,23.718455,-6.945461999999999,363.37961,44.844627,146.825357,107.22268999999999,215.042873,17.474075,66.578037,0.0,0.0,928.488232,0.0,0.0,0.0,2012-11-26 04:00:00
7925,166.598,28.0211,-20.70053,4.07662,-1582.08605,9.609304,-4.251365,422.877113,19.990141,337.385926,75.31858199999999,172.539291,12.375598,73.038735,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-26 05:00:00
7926,173.4102,33.2021,-30.243569,6.4079440000000005,-1869.320827,-6.851636999999999,3.04393,455.684147,16.422954999999998,506.758007,54.786577,161.808189,9.657908,113.06220900000001,0.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 06:00:00
7927,190.9782,36.576,-32.280516,-15.703335999999998,-2040.2143640000002,-14.001470999999999,2.2042439999999996,562.2985940000001,26.564935,474.075313,31.489320000000003,279.232765,9.325315,194.966627,404.811689,216.0,2087.0,957.0,146.0,0.0,2012-11-26 07:00:00
7928,214.4422,38.187,-25.795332000000002,-14.04359,-2083.646566,-17.893553,7.463881,586.5752269999999,75.690002,383.6725,30.378089000000003,439.110351,11.472408,174.69479099999998,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 08:00:00
7929,246.8695,39.3039,-20.5815,-28.522209000000004,-2067.803533,-15.721866,17.174557,549.460659,22.901264,267.152782,41.249637,390.965285,19.475170000000002,158.22661100000002,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 09:00:00
7930,265.8717,39.6524,-12.387902,-44.020628,-1954.443484,13.874275,8.581662,486.376883,11.626857000000001,273.167316,61.701809999999995,493.642476,24.275614,190.519059,14.885054,216.0,2087.0,957.0,146.0,0.0,2012-11-26 10:00:00
7931,270.0944,39.5525,-6.743767,-35.379588,-1680.9431969999998,13.376956,0.25555700000000003,516.2028809999999,14.741860999999998,339.052683,72.415525,575.986133,21.597625,172.841183,0.0,0.0,2087.0,957.0,0.0,0.0,2012-11-26 11:00:00
7932,276.0699,39.1936,-8.084933,-17.67844,-1650.544653,-3.92861,1.237775,732.0487730000001,18.388173000000002,304.90540699999997,70.557271,554.2087339999999,18.470242000000002,180.744605,0.0,0.0,1403.237364,0.0,0.0,0.0,2012-11-26 12:00:00
7933,258.3027,37.6243,-18.728579,-18.084270999999998,-1646.694217,-3.5911440000000003,18.221636,966.1007539999999,28.233683000000003,276.011746,67.818887,746.278762,11.680850999999999,170.156938,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-26 13:00:00
7934,264.3579,37.0982,-22.204687,-15.925576000000001,-1812.73803,2.3675669999999998,25.365605,983.966315,24.233226000000002,236.68592,77.303694,851.1910949999999,9.930769999999999,158.15436100000002,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-26 14:00:00
7935,267.1066,37.1264,-19.681033,-24.523314000000003,-1822.4396190000002,11.537166000000001,20.811918,921.887772,18.624657,273.441332,61.952527,895.313973,6.738075,107.655129,0.0,0.0,2087.0,957.0,0.0,0.0,2012-11-26 15:00:00
7936,263.3619,38.4112,-13.363559,-37.427966999999995,-2030.4226820000001,75.194191,17.043788,819.063757,8.246222999999999,292.835771,71.239834,769.272742,5.076017,51.192816,630.0,0.0,2087.0,957.0,146.0,0.0,2012-11-26 16:00:00
7937,266.3497,40.7048,-17.137386,-38.391855,-2163.228306,60.575312,-4.103233,737.602222,5.929868,277.351876,78.01470400000001,727.189988,4.46959,46.210414,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 17:00:00
7938,286.7064,41.0947,-24.056485000000002,-28.621143,-2273.478559,17.713863,-1.613551,675.324462,2.501663,267.02927900000003,68.232621,598.2063469999999,6.446092,46.593676,630.0,216.0,2087.0,957.0,146.0,-0.0,2012-11-26 18:00:00
7939,290.4112,40.8767,-30.635218,-37.670576000000004,-2312.520692,9.016326,-1.060192,840.1937109999999,6.995391000000001,257.114154,54.786577,767.168604,2.515548,29.292146000000002,630.0,216.0,2087.0,957.0,146.0,463.790129,2012-11-26 19:00:00
7940,290.5307,39.5985,-26.134760999999997,-41.21928,-2249.818928,12.378644,-2.616215,873.2787710000001,21.704244,269.474105,49.73999,805.253496,1.1679329999999999,25.021516000000002,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 20:00:00
7941,280.93,36.3846,-27.613415999999997,-39.938354,-2011.6189399999998,17.131141,-4.5640540000000005,740.104454,30.344246999999996,316.469085,36.535907,737.500262,1.6845189999999999,12.811892,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 21:00:00
7943,249.18,29.9867,-25.362,-32.24436,-1668.794581,72.905883,-3.503193,712.301882,7.57448,303.022544,26.373602,883.948246,1.527297,4.270631,630.0,216.0,2087.0,957.0,146.0,0.0,2012-11-26 23:00:00
7944,224.0031,27.5644,-20.175466,-35.089956,-1531.666023,99.846121,-7.076006,672.266179,6.13834,237.96302000000003,24.230529999999998,790.734946,2.313406,4.0516239999999994,630.0,0.0,2087.0,0.0,62.894185,0.0,2012-11-27 00:00:00
7945,204.2041,26.2526,-16.617333,-34.207659,-1443.285775,94.12037,-6.727096,649.468071,8.778984,229.813602,27.376006,800.203566,3.6161,9.088778,336.303257,0.0,2087.0,957.0,0.0,0.0,2012-11-27 01:00:00
7946,189.4246,25.7403,-2.796271,-31.025613,-1436.1254900000001,96.03576899999999,-7.0282160000000005,659.198971,17.256843,257.114154,29.449946,753.491709,5.300619,7.446228,0.0,0.0,2087.0,957.0,0.0,0.0,2012-11-27 02:00:00
7947,183.2499,25.7561,-11.454813,-30.164219,-1430.343313,123.683624,-0.347418,719.252525,16.376628,226.553834,26.719258,705.517369,5.480301,8.377006,0.0,0.0,2087.0,191.4,0.0,0.0,2012-11-27 03:00:00
7948,181.3377,26.51,-10.55456,-33.72298,-1446.735043,145.355648,-1.180499,790.427108,25.873682000000002,247.74232200000003,45.350151000000004,713.302679,4.2899080000000005,16.206495999999998,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-27 04:00:00
7949,179.5849,29.2479,-9.892539999999999,-35.431552,-1586.0694640000002,174.594601,-6.7141720000000005,815.449423,37.710255,311.579434,48.322798,746.337641,6.333791000000001,20.477127,0.0,0.0,2087.0,0.0,0.0,0.0,2012-11-27 05:00:00
7950,185.6003,34.4604,-24.093056,-41.210190999999995,-1906.875495,176.038167,-11.278131,821.009937,37.015347999999996,312.666023,54.993970999999995,742.339779,4.851414,21.298402,630.0,183.055317,2087.0,0.0,146.0,0.0,2012-11-27 06:00:00
7951,200.1407,37.7998,-29.071921999999997,-41.20295,-2074.405673,148.040382,-9.654731,795.4195129999999,33.663309999999996,271.422269,62.874943,663.555334,7.998702000000001,34.947691999999996,630.0,216.0,925.06264,957.0,146.0,0.0,2012-11-27 07:00:00
7952,223.9234,39.4229,-28.914144,-37.653734,-2103.040727,151.20426899999998,-0.632274,951.09023,29.3353,320.854872,53.295353000000006,571.1490660000001,14.622736999999999,49.029839,630.0,216.0,661.954339,0.0,146.0,0.0,2012-11-27 08:00:00
7953,256.5498,40.4889,-15.498591000000001,-35.9905,-2112.663537,154.420181,5.712571,1033.4648220000001,46.890603000000006,410.239626,70.23433299999999,575.017592,12.495753,62.35061999999999,630.0,0.0,0.0,0.0,7.529031,0.0,2012-11-27 09:00:00
7954,273.4407,40.5869,-13.187201000000002,-22.411587,-2131.6623010000003,152.837229,7.093377,1219.291612,44.661617,472.076254,78.34439300000001,795.1375519999999,19.119067,57.861862,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-27 10:00:00
7955,277.8227,40.4547,-29.208440999999997,-27.200065000000002,-2080.750202,183.405629,1.694824,1778.5974170000002,95.486932,559.493885,78.77297800000001,1024.892934,26.275423999999997,88.828615,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-27 11:00:00
7956,278.6593,40.2223,-29.718946000000003,-7.025772,-2031.274475,230.39728799999997,11.093210000000001,1783.618188,112.03826399999998,510.642396,68.73760300000001,980.8058070000001,29.747139,142.260864,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-27 12:00:00
7957,263.601,38.7543,-29.924542,-22.319571,-1982.437957,-23.2401,-21.0393,1962.845102,74.727739,462.818825,62.980169999999994,1019.4146279999999,24.299344,146.96775,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-27 13:00:00
